smiles,ChEMBL_ID,activity_IC50,binding_score
FC(F)(F)Oc1cccc(c1)S(=O)(=O)c1ccc(NC(=O)[C@@H]2C[C@H]2c2cccnc2)cc1,CHEMBL3127501,3200.0,-8.52024
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,CHEMBL888,,-8.29612
Clc1cc(Cl)c(OCC#CI)cc1Cl,CHEMBL1289,,-6.87895
CN1CCN(CC1)c1c(F)cc2c(c1F)n(CCF)cc(C(O)=O)c2=O,CHEMBL6273,,-9.06242
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,CHEMBL1294,156.0,-9.9075
[Br-].C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(N)=O)NC[C@H](N)C(N)=O)[C@@H](O[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]1O)c1c[nH]cn1)C(=O)NCCc1nc(cs1)-c1nc(cs1)C(=O)NCCC[S+](C)C,CHEMBL4649901,,
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,CHEMBL1428,,-9.22974
CCOC(N)=O,CHEMBL462547,,-3.70035
O=S(=O)(C1CC1)N1CCC(CC1)Oc1ccc2OC3(CCN(CC3)C3CCC3)CCc2c1,CHEMBL2013050,30000.0,-11.66535
Cc1ccc(CNc2ccc(Cc3c[nH]c4ncc(C)cc34)c(F)n2)nc1,CHEMBL3673940,10000.0,-11.87034
COc1cc(F)ccc1[C@H]1CN(CCO1)c1nc(cc(=O)n1C)-c1ccncn1,CHEMBL3091541,18000.0,-10.55281
COCCCN1CCC(CNC(=O)c2nc(C(C)C)n3ccccc23)CC1,CHEMBL3741821,48600.0,-9.57108
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,CHEMBL565,,-7.54245
CCNC1=N[C@@H]2C[C@H](O)[C@@H](CO)O[C@@H]2S1,CHEMBL4107048,50000.0,-6.90042
C[C@H](Oc1ccc(cc1C(=O)N1Cc2cn(nc2C1)C1CCCC1)C#N)C(F)(F)F,CHEMBL4210095,10000.0,-11.3871
c1nc(cs1)-c1nc2ccccc2[nH]1,CHEMBL625,,-7.19447
NC1=N[C@@]2(CO1)[C@@H]1CCOC[C@H]1Oc1ccc(cc21)-c1cncc(Cl)c1,CHEMBL3265338,420.0,-11.41432
CN[C@@H](C)C(=O)Nc1ccc(-c2c(nc3cc(C)ccn23)-c2cnn(C)c2)c(n1)C#Cc1ccc2c(C)nccc2c1,CHEMBL3981054,50000.0,-6.61515
CN1C(=N)N[C@]2(CN(C[C@H]2C1=O)c1ncc(F)cn1)c1cc(cs1)-c1cccc(c1)C#N,CHEMBL2178718,19700.0,-8.15038
Cc1ccccc1-c1ccc2c3[nH]c(nc3c(=O)[nH]c2c1)-c1c(F)cccc1Cl,CHEMBL2387504,30000.0,-10.95507
OC(=O)c1cc(Oc2ccccc2)ccc1NS(=O)(=O)c1ccc(Br)cc1F,CHEMBL2375371,30000.0,-11.24652
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1,CHEMBL253376,195.8,-8.44867
CCOC(=O)\\C=C\\c1c(OC)ccc2cc(ccc12)-c1cccc(OC)c1,CHEMBL3645215,32560.0,-10.16624
Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1c(Cl)cccc1Cl,CHEMBL230686,33000.0,-7.87616
CCCNC(C)C(=O)Nc1ccccc1C,CHEMBL1194,,-7.79332
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,CHEMBL7568,,-9.23796
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,CHEMBL1572,,-10.59676
COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,CHEMBL1201151,,-10.93898
Fc1ccccc1C(=O)N[C@@H]1CCCc2c1[nH]c1ccc(Cl)cc21,CHEMBL550359,20000.0,-11.3542
NC(=O)N1C(=O)C(=C(O)c2cccs2)c2cc(Cl)ccc12,CHEMBL1908355,,-9.81925
Cc1cccc2N3CCNCC3NC(=O)c12,CHEMBL590078,40000.0,-8.3478
N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O,CHEMBL1095699,,-5.69478
CC(C)(C)CCC1(CCNC1)C(=O)c1ccc(Cl)c(Cl)c1,CHEMBL1224400,7500.0,-9.93343
CC(C)CC1(CCCN1)C(=O)c1ccc2[nH]ncc2c1,CHEMBL1224093,6000.0,-9.29043
Fc1ccc(F)c(O[C@@H]([C@@H]2CCNC2)c2ccccc2)c1Cl,CHEMBL2338049,1995.26,-9.54576
Clc1ccc(Cl)c(O[C@@H]([C@@H]2CCNC2)c2ccccc2)c1Cl,CHEMBL2338043,1000.0,-9.44387
CC(C)=CCc1cc(ccc1O)C1CC(=O)c2ccc(O)c(CC=C(C)C)c2O1,CHEMBL4078418,20000.0,-11.91705
[2H]C([2H])([2H])Oc1ccc(nc1)-c1c([nH]c2cccnc12)-c1ccnc(NC(C)=O)c1,CHEMBL4280731,20000.0,-9.89611
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,CHEMBL188921,,-7.9234
COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,CHEMBL1294,5000.0,-9.9075
COc1cc(OC)c(Cl)c(NC(=O)N(C)c2cc(Nc3cccc(CN(C)C)c3)ncn2)c1Cl,CHEMBL1834663,10000.0,-8.6273
COC(=O)N[C@@H](C(C)C)C(=O)N1C[C@@H](C)C[C@H]1c1ncc([nH]1)-c1ccc(cc1)-c1ccc(cc1)-c1cc2[nH]c(nc2s1)[C@@H]1C[C@H](C)CN1C(=O)[C@@H](NC(=O)OC)C(C)C,CHEMBL3120454,30000.0,-5.59501
COc1ccccc1-c1ccc2cnc(Nc3ccc(cc3)N3CCN(C)CC3)nn12,CHEMBL1822515,30000.0,-12.47578
Cc1cn([C@H]2CCCN(C2)S(=O)(=O)c2ccc(O)c(Oc3cccc(Cl)c3)c2)c(=O)[nH]c1=O,CHEMBL2331747,20000.0,-11.86638
C[C@H]1Cc2c([nH]c3cc(Cl)ccc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc21,CHEMBL1086475,,-10.23188
C[C@H]1N(CCn2c1nnc2-c1csc(n1)C(F)(F)F)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422013,100000.0,-6.46476
CC(C)c1nc(co1)-c1nnc2[C@@H](C)N(CCn12)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422015,65000.0,-6.29227
C[C@H]1N(CCn2c1nnc2-c1nc(C)cs1)C(=O)c1ccc(cc1)-c1cccs1,CHEMBL3422016,42000.0,-6.80929
CC(C)(N)C(=O)N1CCn2c(C1)nc(c2Nc1ccc(F)cc1)-c1ccc(F)cc1,CHEMBL1800137,8900.0,-10.78032
FC(F)(F)c1nc(Nc2cc(Cl)ccc2Cl)ncc1C(=O)NCC1CCOCC1,CHEMBL425126,,-10.69316
COc1cc(NC(C)CCCN)c2ncccc2c1,CHEMBL506,,-7.98298
C[S+](C)[O-],CHEMBL504,,-2.58929
C[C@H](NC(=O)c1c(C)nn(C2CCOCC2)c1NS(=O)(=O)c1ccc(cc1)C1CC1)C(C)(C)C,CHEMBL1934426,10000.0,-9.30714
c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34,CHEMBL31184,,-11.60323
Cc1nnc2sc(C(=O)NCc3ccc(cc3)S(=O)(=O)C(F)F)c(N)c2c1C,CHEMBL3963788,20800.0,-9.51865
CCN(CC)[C@@H](C)CNC(=O)c1cc(nc(c1)-c1cnn2ccc(nc12)-c1cccs1)N1CC(C1)OC,CHEMBL4215300,25000.0,-7.42226
CC[C@H](NC(=O)[C@@H]1C[C@H](CN1C(C)=O)S(=O)(=O)c1ccccc1)C(=O)c1nc2ccccc2o1,CHEMBL2380735,20000.0,-10.12333
CC(C(O)=O)c1ccc2oc(nc2c1)-c1ccc(Cl)cc1,CHEMBL340978,,-9.73071
Cc1cc(ccn1)-c1ccc(NC(=O)c2cc(Cl)cc(Cl)c2)cc1,CHEMBL3087339,27000.0,-9.6053
Fc1cc(F)c(F)c(O[C@@H]([C@@H]2CCNC2)c2ccccc2)c1F,CHEMBL2338053,3981.07,-9.65992
CCCC[S@@+]([O-])c1sc2nc(cc(-c3cnc(C)n3C)c2c1N)-c1nccs1,CHEMBL4070789,10000.0,-9.01588
CN(CC(=O)N1CCC[C@@H]([C@@H]1CN1CCCC1)c1ccccc1)c1ccc(Cl)c(Cl)c1,CHEMBL402303,800.0,-11.10062
C[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(cc1)-c1noc(CCC2CCCCC2)n1,CHEMBL1209685,5000.0,-9.44082
CCN(CC(O)(CNC(=O)c1cnn(c1N)-c1ccc(F)cc1)C(F)(F)F)C(=O)c1c(F)cccc1F,CHEMBL467633,74000.0,-11.80038
CN(C[C@H]1Cc2c(CN1)cccc2N1CCN(Cc2ccccn2)CC1)[C@H]1CCCc2cccnc12,CHEMBL4159234,11000.0,-10.09821
COC(=O)c1ccc(Oc2ccc(C=C3SC(=O)NC3=O)cc2OC)c(Cl)c1,CHEMBL1671964,10000.0,-9.58993
C[C@H](Oc1ccc(cc1C(=O)N1Cc2cn(nc2C1)-c1ccccc1F)S(C)(=O)=O)C(F)(F)F,CHEMBL4211012,10000.0,-10.25528
CN(Cc1ccc(cc1)C(C)(C)C)Cc1cccc2ccccc12,CHEMBL990,300.0,-11.26682
CS(=O)(=O)OCCCCOS(C)(=O)=O,CHEMBL820,,-5.70074
C[C@H](C[C@@H](O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(cc(c1)-c1nccs1)-c1nccs1,CHEMBL270806,800.0,-9.65892
CN(C)S(=O)(=O)N(C)[C@@H]1CCCn2c1nc(C(=O)NCc1ccc(F)cc1)c(O)c2=O,CHEMBL408479,100000.0,-11.34454
N[C@H]1C[C@@H]1c1ccccc1.N[C@@H]1C[C@H]1c1ccccc1,CHEMBL3989843,,-6.78333
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1ncc(=O)[nH]c1=O,CHEMBL564201,,-7.86657
Fc1ccc(cc1)N1CCc2nc(COc3ccccc3)cn2C1=O,CHEMBL3401195,20000.0,-10.96408
COC(=O)C1CCN(CC1)C(=O)c1ccc(CS(=O)(=O)c2ccc3nc(N)sc3c2)cc1,CHEMBL4476655,10000.0,-10.35495
COc1ccc2[nH]c(SCC(C)(C)C)nc2c1,CHEMBL2018910,50000.0,-7.8767
COc1ccc2[nH]c(SCc3ccc(cc3)C(O)=O)nc2c1,CHEMBL2018922,50000.0,-9.33761
NC\\C=C\\CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4086147,510.0,-11.64661
CC(C)N1CCN([C@H](C)C1)c1nc(cc(=O)n1C)-c1ccncn1,CHEMBL4064440,50000.0,-9.4359
C[C@@H]1CN(CCN1c1nc(cc(=O)n1C)-c1ccncn1)c1ccccc1F,CHEMBL4077376,19000.0,-10.90762
CCCCc1ccccc1NCc1ccc(s1)C(=O)Nc1nc(CC(O)=O)cs1,CHEMBL4276719,50000.0,-8.98444
COc1cccc(c1)C1=NC(c2c(N1)n(-c1ccc(Cl)cc1)c(=O)[nH]c2=O)(C(F)(F)F)C(F)(F)F,CHEMBL4095693,8130.0,-8.96782
CCCSc1nc2cc(OC)ccc2[nH]1,CHEMBL2018905,1940.0,-7.05774
CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]33C(=O)O[C@H]2[C@]13C,CHEMBL47244,,-9.93842
CC1(CCN(CC1)c1cc(ccn1)C(O)=O)NCC(=O)N1[C@H](CC[C@H]1C#N)C#C,CHEMBL386369,30000.0,-9.73482
CC(C)N1CCN(CC1)C(=O)N1CCC(CC1)C(=O)OC(C)(C)C,CHEMBL218410,25000.0,-8.62562
NCc1ccc(s1)-c1cccnc1,CHEMBL359657,168000.0,-7.05857
Cc1cccnc1CN1CCC2(CC1)N(C(=O)N(C2=O)c1ccc(cc1)-c1cnc(O)nc1)c1cc(O)ncn1,CHEMBL2041167,50000.0,-6.55715
CNC[C@]1(O)Cc2ccccc2[C@@H]1Oc1ccccc1-c1cccc2ccccc12,CHEMBL510915,600.0,-12.62587
COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,CHEMBL43,10200.0,-10.88145
CCc1cc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)cc(c1)-c1nnnn1C,CHEMBL401545,1300.0,-10.47452
C(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)CNCC1CCNCC1,CHEMBL4076841,2530.0,-10.4753
C[C@H](C[C@@H](NC(C)=O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cccc(c1)-c1nnnn1C,CHEMBL404586,3800.0,-11.4398
Cc1cc(Cl)cnc1C(=O)Nc1ccc(F)c(c1)[C@@]1(C)N=C(N)CO[C@@H]1F,CHEMBL3634341,10000.0,-11.64969
Cn1c(SCCCN2CC3CCN(C3C2)c2ccc(F)cc2F)nnc1-c1cnccn1,CHEMBL3774591,1000.0,-10.34309
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cnc(C)nc2)c1F,CHEMBL3899027,10000.0,-10.20116
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(nc2)N(C)C)c1F,CHEMBL3955478,10000.0,-9.67806
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(OCCN3CCCC3)nc2)c1F,CHEMBL3958968,10000.0,-10.52932
C(CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)C1CCNCC1,CHEMBL4164702,1040.0,-11.65971
C(CCN1CCNCC1)CN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4159150,1430.0,-11.26501
COc1cccc(c1)N1CCN([C@H](C)C1)c1nc(cc(=O)n1C)-c1ccncn1,CHEMBL4063206,19000.0,-9.14221
Cn1nnnc1-c1cccc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,CHEMBL43423,1600.0,-10.91465
C[C@H]1Cc2c(CN1C(=O)c1ccnc(c1F)C(F)(F)F)nnn2-c1ncc(O)cn1,CHEMBL4090696,,-9.60437
Fc1cncc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)c(F)n2)c1,CHEMBL3673943,10000.0,-11.13878
C(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)CNC1CCNCC1,CHEMBL4089307,2610.0,-11.37297
FC1(F)CCC(CC1)NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4062223,189.0,-11.46464
COc1ccc(cc1OC)-c1cc(=O)c2c(O)c(OC)c(OC)cc2o1,CHEMBL226508,10000.0,-9.05251
C1CC(c2nc(Nc3ccc(cc3)-c3ccncc3)sc2C1)c1ccccc1,CHEMBL1915754,500.0,-12.51527
Nc1nc2ccc(cc2s1)S(=O)(=O)Cc1ccc(Cl)c(Cl)c1,CHEMBL4581441,10000.0,-9.87301
O=C(\\C=C\\c1c2ccccc2cc2ccccc12)c1ccc[nH]1,CHEMBL4070384,12000.0,-10.37912
COCCCN1CCC(CC1)c1nnc(o1)-c1cccc2cc(nn12)C(C)C,CHEMBL4215911,10000.0,-10.12003
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(C)nc2)c1F,CHEMBL3933168,10000.0,-10.34009
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(nc2)C#CCN(CC)CC)c1F,CHEMBL3949992,5000.0,-10.08128
CC(C)c1cc(C(=O)N2CCc3sccc3C2)c(O)cc1O,CHEMBL3935883,50000.0,-10.57295
CN(C)C\\C=C\\C(=O)N1CCCC[C@H](C1)n1c(NC(=O)c2cccc(c2)C(F)(F)F)nc2cccc(C)c12,CHEMBL3951434,16700.0,-10.70341
Cc1cccc(NC(=O)c2cc(Oc3cncc(F)c3)cn3ccnc23)n1,CHEMBL4088174,30000.0,-10.33812
Cl.Cl.O=C(CN1CCOCC1)Nc1ccc(OC2CCN(CC2)C2CCC2)cc1,CHEMBL4593911,45000.0,-9.7791
COc1ccc(\\C=C\\C(=O)c2cc(OC)ccc2O)cc1,CHEMBL4082217,,-9.46479
CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)CNC1CCOCC1,CHEMBL4065224,6210.0,-12.18407
CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(Cl)c1Cl)C(=O)OC,CHEMBL1480,,-8.77338
Cl.COc1ccc(cc1)C1CN(CCN1)c1nc(cc(=O)n1C)-c1ccncc1,CHEMBL4078436,45000.0,-10.21296
Nc1nc2ccc(cc2s1)C(=O)N(CCO)Cc1ccccc1,CHEMBL4452773,10000.0,-9.5263
CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,CHEMBL40,,-8.74345
Oc1ccc(cc1)-c1ccc(CNCCc2c[nH]c3ncc(F)cc23)o1,CHEMBL4442855,8400.0,-10.67532
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,CHEMBL1502,,-9.86047
C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4Cc5n[nH]cc5C[C@]4(C)[C@H]3CC[C@]12C,CHEMBL2079587,9274.0,-12.08253
CC(C)(CN)CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,CHEMBL4104948,498.0,-11.68199
C(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12)CN(Cc1ccccc1)Cc1ccccc1,CHEMBL4082134,494.0,-10.7269
CCN(C(C)=O)c1cccc(c1)-c1ccnc2c(cnn12)C#N,CHEMBL1521,,-9.48904
C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1cnc(C)nc1,CHEMBL4105041,50000.0,-8.71665
CC(O)Cn1c(C)ncc1[N+]([O-])=O,CHEMBL498847,,-6.03129
NC(=O)c1cccc(N)c1,CHEMBL81977,,-6.137
Clc1cccc(CN([C@H]2CCNC2)C2CCOCC2)c1Cl,CHEMBL245880,4800.0,-8.75788
CCCC(CCC)C(O)=O,CHEMBL109,,-5.57035
NC(=O)NC(=O)Cc1ccccc1,CHEMBL918,,-7.3366
OC(=O)Cc1c2CC[C@H](Cn2c2ccccc12)N(Cc1ccc(F)cc1)S(=O)(=O)c1ccc(F)cc1,CHEMBL1643789,50000.0,-11.04204
COc1cc(Nc2nc3C(CCCc3s2)c2ccccc2)ccc1C#N,CHEMBL1915581,500.0,-10.79704
CC(=O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O,CHEMBL628,,-8.0353
Cc1cn(cn1)-c1ccc2C(=O)N(C[C@@]34C[C@@H]3C(C)(C)Oc3ccc(cc43)C(F)(F)F)CCn2c1=O,CHEMBL4280986,14200.0,-10.72761
CC1=CC(=O)c2c(O)cccc2C1=O,CHEMBL295316,10000.0,-7.87007
CNCCCN1c2ccccc2CCc2ccccc12,CHEMBL72,,-8.89303
CC(C)OC(=O)N1CCC2(CC(CCCOc3ccc(C(=O)NC4CC4)c(F)c3)C2)CC1,CHEMBL4228249,,-10.66152
OC(=O)CCC(=O)N1CCc2cc(ccc12)-c1noc(n1)-c1cc(cc(c1)C(F)(F)F)C(F)(F)F,CHEMBL1916559,50000.0,-7.22363
Cc1onc(c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O)-c1ccccc1Cl,CHEMBL891,,-10.10748
CC(C)(Oc1ccc(cc1)C1CC1(Cl)Cl)C(O)=O,CHEMBL557555,,-8.66011
CN1CCC[C@H](C1)c1nc2ccccc2n1Cc1ccc(F)cc1,CHEMBL1095819,2300.0,-10.28133
O=C1C(C(=O)c2ccccc12)c1ccccc1,CHEMBL711,,-9.27038
Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,CHEMBL490,1000.0,-10.96048
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@]3(O)[C@@H](O[C@H](C)CC3=O)O[C@@H]2[C@H]1O,CHEMBL1167,,-9.32252
COc1nccnc1[C@H](C)C1=C(CCN(C)C)Cc2cc(F)ccc12,CHEMBL1090526,6400.0,-10.01748
CC(C)C[C@H]1N([C@@H](C(=O)N(C)C)c2ccc(F)cc2F)C(=O)[C@H](NC1=O)C1Cc2ccccc2C1,CHEMBL377414,100000.0,-12.15213
CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O,CHEMBL84158,,-7.86029
CN(C)C(=O)Cn1ccc2ncc(cc12)-c1cc(C)cs1,CHEMBL4529810,10000.0,-8.997
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H]2CCC[C@H]2C[C@H]1C(O)=O,CHEMBL1168,,-10.66217
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,CHEMBL499,,-7.79679
CCNCC1(O)Cc2ccccc2C1Oc1ccccc1C,CHEMBL513618,1300.0,-10.15409
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,CHEMBL116,,-10.4926
C[C@](N)(Cc1ccc(O)cc1)C(O)=O,CHEMBL1200862,,-7.14365
CO[C@H]1\\C=C\\O[C@@]2(C)Oc3c(C2=O)c2C4=NC5(CCN(CC(C)C)CC5)NC4=C(NC(=O)C(C)=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(=O)c2c(O)c3C,CHEMBL444633,,53.5207
COc1cc2CC[C@H](NC(C)=O)c3cc(=O)c(OC)ccc3-c2c(OC)c1OC,CHEMBL107,,-9.32933
Cc1onc(c1-c1ccc(cc1)S(N)(=O)=O)-c1ccccc1,CHEMBL865,,-10.2244
Cc1nc(no1)-c1ccc(OCC2CN(C2)c2ccc(C)nn2)cc1,CHEMBL1835918,10000.0,-10.94476
CS(=O)(=O)Nc1cccc(c1)-c1c(O)ccc2cc(ccc12)-c1cccc(O)c1,CHEMBL1650658,40000.0,-12.53136
CSc1ccc(\\C=C2\\C(C)=C(CC(O)=O)c3cc(F)ccc23)cc1,CHEMBL18797,,-10.32085
O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45,CHEMBL895,,-11.5885
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)c1c[nH]c2ccccc12,CHEMBL56564,,-9.96236
OC(=O)c1ccc(\\C=C\\C(=O)c2ccc[nH]2)cc1,CHEMBL4105268,18000.0,-9.19198
O=c1ccc2ccccc2o1,CHEMBL6466,,-7.31415
CNC(C)C(=O)Nc1ccc(-c2c(nc3cc(C)ccn23)-c2ccncc2)c(n1)C#Cc1ccccc1,CHEMBL3970302,2700.0,-8.49319
COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12,CHEMBL44746,10000.0,-8.21952
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(CCC[C@]12C)=CC=C1C[C@@H](O)C[C@H](O)C1=C,CHEMBL1601669,,-10.84301
Cc1cc(\\C=C\\C#N)cc(C)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1,CHEMBL175691,3410.0,-9.19708
O[C@@H](C[C@@H](Cc1cccnc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(Cc2ccn(c2)-c2cccc(Cl)c2)C[C@H]1C(=O)NCC(F)(F)F,CHEMBL276081,,-8.27182
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)C(=O)CC[C@@]35O,CHEMBL19019,1000.0,-10.60183
Cc1sc2ccccc2c1[C@H]1NC=NC=C1,CHEMBL3823832,3100.0,-8.05004
CC(=O)NC1CCC(CC1)c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)n1C,CHEMBL3912801,2000.0,-11.0156
Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3)C(F)(F)F)C2)nnc1-c1ccc(=O)n(C)c1,CHEMBL3922838,9000.0,-10.25408
OC(=O)Cn1c2CCN(Cc2c2cc(F)ccc12)C(=O)c1cccc2ccccc12,CHEMBL2386081,50000.0,-12.76684
ONC(=O)[C@@H]1[C@@H]([C@H]1c1ccc(cc1)-c1cnc(o1)C1CC1)c1ccccc1,CHEMBL3109985,45000.0,-10.44553
COc1cncc(NC(C(=O)c2c[nH]c3ccccc23)c2ccccc2)c1,CHEMBL4205724,8400.0,-10.70026
CCN(Cc1cc(ccc1-c1cc(CC(O)=O)ccc1OC)C(F)(F)F)C(=O)OCc1ccc(Cl)cc1,CHEMBL1916708,30000.0,-11.35468
CC(C)NCC(O)c1ccc(O)c(O)c1,CHEMBL434,,-7.51558
NNC(=O)c1ccncc1,CHEMBL64,,-5.93201
Fc1ccc(O[C@H]([C@H]2CCNC2)c2ccccc2)c(Cl)c1,CHEMBL2338035,501.19,-9.78446
CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,CHEMBL841,2000.0,-11.27581
N(c1ccccc1)c1ccc(Nc2ccccc2)cc1,CHEMBL1333512,,-9.75543
N#Cc1ccc(cc1)C(c1ccc(cc1)C#N)n1cncn1,CHEMBL1444,,-8.98398
Cc1cn(cn1)-c1ccc(Nc2nc3C(CCCc3s2)c2ccccc2)cc1C#N,CHEMBL1915571,200.0,-11.4132
Br.Cc1cc(nc(C)n1)-c1ccc(Nc2nc3C(CCCc3s2)c2ccccc2)cc1,CHEMBL1915756,500.0,-10.94008
C[C@H](C1=C(CCN(C)Cc2cccs2)Cc2ccccc12)c1cnccn1,CHEMBL1669419,1427.0,-10.27701
Cl.CNC(C)C1(CCCCC1)c1ccc(Cl)c(Cl)c1,CHEMBL1684057,8500.0,-9.21283
COc1cc(nc(C)n1)N1Cc2cn(nc2[C@H]1C(C)C)-c1cccc(c1)S(C)(=O)=O,CHEMBL3914727,5370.0,-8.53694
Oc1ccccc1C[C@@H](N1CCNCC1)c1ccccc1,CHEMBL1084971,30000.0,-9.02465
Cc1cc(Oc2cncnc2)cc(n1)C(=O)Nc1ccc(F)cn1,CHEMBL2386850,30000.0,-9.56578
CC=C1[C@@H]2Cc3[nH]c(=O)ccc3[C@]1(N)CC(C)=C2,CHEMBL1255901,,
CN(C)CCn1c2ccccc2n(C2CCN(CC2)C(=O)C2CCN(Cc3ccncc3)CC2)c1=O,CHEMBL1222800,10500.0,-9.6405
CN(C)CCCN1c2ccccc2Sc2ccccc12,CHEMBL564,300.0,-8.30298
CCOc1ccc(Oc2ncc(\\C=C\\[C@H](C)NC(C)=O)s2)cc1,CHEMBL4226491,20000.0,-8.28574
