,smiles,ChEMBL_ID,activity_IC50,binding_score
5219,O=C(NCc1cccnc1)Nc1ccc(cc1)S(=O)(=O)N1CC2(COC2)C1,CHEMBL2393161,4.0,-9.18522
5220,O=C(NCc1cccnc1)Nc1ccc(cc1)S(=O)(=O)N1CCC11COC1,CHEMBL2393160,3.0569048513364727,-9.07379
5221,C[C@@H]1CN(C(=O)c2cc(COc3ccc(Cl)cn3)nn12)c1cccnc1F,CHEMBL3617655,4.40823996531185,-8.91059
5222,CN1CCC2(CC1)C(=O)Nc1cc(C=C3c4ccccc4COc4cc(F)ccc34)ccc21,CHEMBL3774871,3.4514794051248616,-12.0242
5223,C[N+]1([O-])CCC2(CC1)C(=O)Nc1cc(C=C3c4ccccc4COc4cc(F)ccc34)ccc21,CHEMBL3774852,4.230091119748747,-12.20382
5224,Cn1c(SCCCN2CC[C@]3(C[C@@H]3c3ccc(cc3F)C(F)(F)F)C2)nnc1-c1cccnc1,CHEMBL3949662,3.845098040014257,-9.79201
5225,CCCCOc1ccc(cc1)-c1nn[nH]n1,CHEMBL150278,4.008600171761918,-6.45362
5226,CCCCOc1cccc(c1)-c1ccno1,CHEMBL151449,3.8887409606828927,-6.71243
5227,CC(NC(=O)c1ccc(Cl)cc1)[C@@H]1[C@H]2C[C@@H](C[C@@H]12)n1cnc2cc(F)c(F)cc12,CHEMBL4858888,3.278753600952829,-9.96646
5228,CCCCOc1ccc(cc1)-c1cc[nH]c1,CHEMBL359116,4.3979400086720375,-6.67984
5229,CC1=CCN(C1)C(=O)c1cc(C#N)c(O)c(c1)C(F)(F)F,CHEMBL4751546,4.973127853599698,-7.86977
5230,Oc1c(cc(cc1C(F)(F)F)C(=O)N1CCSC1)C#N,CHEMBL4794079,5.0,-7.21717
5231,NCc1ccc(s1)-c1cccnc1.N=Cc1ccc(s1)-c1cccnc1.N=Cc1ccc(s1)-c1cccnc1,CHEMBL178681,5.318063334962762,-6.01806
5232,COc1ccc2cc(ccc2c1)-c1cncc(OC)c1,CHEMBL447591,3.27600198996205,-7.65797
5233,CCn1nc2c(-c3ccc(Cl)cc3)c(-c3cnn(C)c3)c(=O)n(Cc3ccc(cc3)C#N)n2c1=O,CHEMBL3260755,4.6020599913279625,-9.06134
5235,FC(F)(F)Oc1cccc(Nc2nnc3-c4cc(ccc4OCCn23)-c2ccncc2)c1,CHEMBL4755454,2.9703468762300935,-10.44762
5237,CCS(=O)(=O)c1ccc2[nH]c(nc2c1)-c1cc(ccc1C)-c1ccccc1,CHEMBL2070153,3.832508912706236,-10.42745
5238,C[C@H](O)C(=O)N1CC[C@@H](C1)N(Cc1ccccc1C)c1ccc(C#N)c(Cl)c1,CHEMBL600466,4.146128035678238,-8.86781
5239,Fc1ccc(cn1)-c1ccc2nc(sc2c1)C(C#N)C(=O)NCC(=O)NC1COC1,CHEMBL4446981,4.2552725051033065,-8.87231
5240,Nc1cc(F)c(cc1C(=O)Nc1ccc(F)c(c1)C(F)F)S(=O)(=O)N1CCC(O)CC1,CHEMBL4754334,4.401400540781544,-9.86601
5241,CNC(=O)NC1CCN(CC1)C(=O)[C@@H](CCCCN)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC[C@H](C)c1ccccc1,CHEMBL4743180,4.477121254719663,-10.82034
5242,Nc1cc(F)c(cc1C(=O)Nc1ccc(F)c(F)c1)S(=O)(=O)N1CCC(O)CC1,CHEMBL4761323,4.3979400086720375,-9.89872
5243,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccccc3C(N)=O)C(F)(F)F)[nH]c2cn1,CHEMBL3358953,4.079181246047625,-9.99737
5245,CC(C)(C)OC(=O)Nc1cccc(CCNC(=O)CC2(C)CC3(CCCCC3)OO2)c1,CHEMBL567374,3.6989700043360187,-9.56149
5247,CC1(CC(=O)NCc2ccc(cc2)C(O)=O)CC2(CCCCC2)OO1,CHEMBL577470,3.6989700043360187,-9.42237
5248,CC(Sc1nc2cnccc2n1-c1ccc(C2CC2)c2ccccc12)C(O)=O,CHEMBL4750462,3.3783979009481375,-9.02652
5249,CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2([C@H]1CCc1nc(ccc21)C(F)(C(F)(F)F)C(F)(F)F)S(=O)(=O)c1ccc(F)cc1,CHEMBL4800380,3.929418925714293,-10.47613
5250,OC(=O)Cn1c2CCN(Cc2c2ccccc12)C(=O)c1cccc2ccccc12,CHEMBL2386079,4.6020599913279625,-10.8573
5251,Fc1cccc(CCc2nc(=O)c3ccccc3n2CC(=O)N(Cc2ccc(cc2)-c2ccc(cc2)C(F)(F)F)C2CCN(CC2)c2ccncn2)c1F,CHEMBL1170483,1.899984562549391,-12.0357
5252,Cl.COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@@H]1c1ncc([nH]1)C#CC#Cc1ccc(cc1)-c1cnc([nH]1)[C@H]1CCCN1C(=O)[C@@H](NC(=O)OC)C(C)C,CHEMBL3341815,4.0,-8.42888
5253,C[C@H](N1CC[C@@](CC(C)(C)NS(C)(=O)=O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(=O)n(C)c1,CHEMBL3664641,4.20682587603185,-9.96562
5255,C[C@H]1Cc2c(CN1C(=O)c1ccnc(c1C)C(F)(F)F)nnn2-c1ncc(F)cn1,CHEMBL3936866,4.0,-10.12933
5259,ONC(=N)c1ccc2nc([nH]c2c1)-c1cccc(c1)-c1cn2ccccc2n1,CHEMBL4846752,4.0,-10.62317
5260,C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1F)c1ccc(cc1)-c1ccc(=O)n(C)c1,CHEMBL3664706,4.698970004336019,-11.35839
5262,CC(CCN1CCOCC1)CC(=O)Nc1ccc(cc1)C(=O)Nc1nccs1,CHEMBL3402641,4.6020599913279625,-8.07749
5264,COC(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1c1ncc([nH]1)-c1ccc(cc1)N=[N+]=[N-],CHEMBL2347159,5.0,-8.52551
5266,C[C@H](c1ccc(cc1C(F)(F)F)C(F)(F)F)n1cc(NC(=O)c2cn(nn2)-c2ccccn2)cn1,CHEMBL5091548,4.661812685537261,-10.5269
5267,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccccc1,CHEMBL117,3.7180862947830917,-8.96104
5268,CNc1nc(NC)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,CHEMBL2392712,4.3979400086720375,-9.12645
5269,Cc1nc(oc1COc1cccc(CN(CC(O)=O)C(=O)Oc2ccc(C)cc2)c1)-c1ccc(Cl)cc1,CHEMBL1090211,3.531478917042255,-10.13631
5270,COc1cc(ccc1Nc1ccc(N2CCCCC2)c(Oc2ccc(C)c(NC(=O)C=C)c2)n1)N1CCN(C)CC1,CHEMBL4540948,4.0,-10.22485
5271,CNC(C)C(=O)Nc1ccc(-c2c(nc3cc(C)ccn23)-c2ccncc2)c(n1)C#Cc1ccc2nc(C)ccc2c1,CHEMBL3910478,2.6020599913279625,-11.10892
5273,CC(C)(C)C(=O)C1=C(O)C(=O)N(C1c1ccccc1OCC(O)=O)c1ccc(cc1)-c1ccsc1,CHEMBL4445659,4.301029995663981,-9.25214
5274,CC(C)(C)C(=O)C1=C(O)C(=O)N(C1c1ccccc1OCCO)c1ccc(cc1)-c1cccs1,CHEMBL4465467,3.9030899869919438,-9.2417
5278,Fc1cnc2OCC3(CC3)NC(=O)c3cnn4ccc(nc34)N3CCOC[C@@H]3c2c1,CHEMBL5080010,4.2576785748691846,-10.35897
5279,COc1ccc(cc1)C(Oc1ccc(N(CC(O)=O)S(=O)(=O)c2c(C)cc(C)cc2C)c2ccccc12)C(O)=O,CHEMBL4740287,4.0,-10.27638
5281,Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2C[C@@H](C3)c2ccc(cc2)C(F)(F)F)n1C,CHEMBL1257336,4.0,-9.57188
5282,C[C@@H](Oc1cc(sc1C(N)=O)-n1cnc2cc(ccc12)-c1ccnc(N)c1)c1ccccc1C(F)(F)F,CHEMBL1208835,2.3010299956639813,-10.96785
5283,Cc1oc(nc1COc1cccc(CN(CC(O)=O)C(=O)Oc2ccc(C)cc2)c1)-c1ccc(C)cc1,CHEMBL1090877,3.5440680443502757,-10.61528
5284,CNCCOc1ccccc1C(C)(C)Nc1nccn(-c2cc(ccc2C)C(=O)NC2CC2)c1=O,CHEMBL4792347,4.699999970860912,-9.11307
5285,Cc1ccc2c3O[C@@H](CN4CCN(CC4)c4ccc5cc(ccc5n4)C#N)COc3ccc2n1,CHEMBL551964,5.553883026643875,-9.7172
5286,Nc1nn(-c2ccc3cn[nH]c3c2)c2cc(cnc12)-c1ccnn1Cc1ccc(Cl)cc1Cl,CHEMBL4527606,4.6020599913279625,-11.13901
5287,O=c1[nH]ccc2cc(Nc3n[nH]c4cccnc34)ccc12,CHEMBL4784617,4.477121254719663,-8.27733
5289,Cl.Nc1ncccc1-c1nc2ccc(nc2n1-c1ccc(cc1)C1(N)CCC1)-c1cccnc1,CHEMBL4544109,4.0,-11.27678
5290,CNc1cc(C)cc(c1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,CHEMBL2392705,3.3010299956639813,-9.61185
5291,CCc1nc(NC)nc(n1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,CHEMBL2392715,3.9822712330395684,-9.52664
5292,Cl.Cl.NCC#Cc1cnccc1-c1ccccc1,CHEMBL4164113,3.4771212547196626,-7.67685
5293,Cl.Cl.NCC#Cc1cnccc1-c1ccoc1,CHEMBL4174365,3.7993405494535817,-6.42954
5294,COc1cc(cc(OC)c1CN(C)C)-c1cn(C)c(=O)c2cnccc12,CHEMBL3823478,4.698970004336019,-7.54433
5296,C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2C(=O)N2CC(F)(F)C[C@@H]2C)C(=O)NCC(C)(C)O)c(Cl)c1Cl)C(F)(F)F,CHEMBL4644553,3.7993405494535817,-10.50204
5297,CCN(CC)C(=O)c1nc(sc1-c1ccc(c(Cl)c1Cl)S(=O)(=O)N[C@@H](C)C(F)(F)F)C(=O)NCC(C)(C)O,CHEMBL4643735,4.0,-9.1222
5298,C[C@H](NS(=O)(=O)c1ccc(-c2sc(nc2C(=O)N2CCCC[C@@H]2C)C(=O)NCC(C)(C)O)c(Cl)c1Cl)C(F)(F)F,CHEMBL4634571,3.568201724066995,-9.94574
5299,CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H]2C[C@H]1C(=O)N[C@@H](Cc1ccc3ccccc3c1)C(=O)N[C@@H](Cc1ccc(OCc3cn(nn3)[C@H]3C[C@H](N(C3)C(=O)[C@@H](NC(=O)[C@H](C)NC)C(C)(C)C)C(=O)N[C@@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](Cc3ccc(OCCCC2)cc3)C(O)=O)cc1)NS(=O)(=O)C1CC1)C(C)(C)C,CHEMBL3609325,4.301029995663981,
5302,CCCOc1ccc(N\\C=N\\O)cc1,CHEMBL317798,4.544068044350276,-6.15279
5304,CC(C)Cn1c2sc(Cc3ccccc3C(F)(F)F)c(C(=O)N3C[C@H](O)CO3)c2c(=O)n(C)c1=O,CHEMBL218573,2.9190780923760737,-9.97414
5305,O[C@@H](C[C@@H](Cc1cccnc1)C(=O)N[C@@H]1[C@H](O)COc2ccccc12)CN1CCN(CC2=CC3C=CSC3S2)C[C@H]1C(=O)NCC(F)(F)F,CHEMBL419396,4.294466226161593,-11.47256
5306,Cc1ncn(n1)-c1cc(Cl)c(C(=O)NC[C@@H](c2cccc(F)c2)c2ccc3[nH]c(C)nc3c2)c(Cl)c1,CHEMBL3627897,4.395326393069351,-11.33466
5308,C[C@@H]1C[C@H]1C(=O)N1CCN(C[C@H]1C)c1cnc(C#N)c(n1)-c1cnn(C)c1,CHEMBL4634634,4.698970004336019,-8.96423
5309,COc1ccc(cc1)-c1cc(Nc2ccnc(n2)N2CCOCC2)on1,CHEMBL5085062,3.419955748489758,-8.65694
5310,C[C@@H]1CCCN1CCc1ccc(cc1)-c1ccc(=O)n(n1)-c1ccc(F)cc1,CHEMBL1917468,4.477121254719663,-10.08497
5311,Clc1ccc2c(c[nH]c2c1)C(=O)OCC12CCN(CC1)CC2,CHEMBL3951766,4.0,-7.55254
5312,CCOc1ccc(Oc2ccc(\\C=C\\[C@H](C)NC(C)=O)cn2)c(Cl)c1,CHEMBL4227033,4.301029995663981,-8.29597
5313,CC(C)CCNC1=CC(=O)c2ccccc2C1=O,CHEMBL4642567,4.466867620354109,-7.67938
5314,COc1nn(C)cc1C(=O)Nc1cccc(n1)-c1cncn1C(C)C,CHEMBL4641666,2.845098040014257,-7.92566
5315,COc1ccc(CC(O)=O)cc1-c1ccc(cc1CN1[C@@H](C)[C@H](OC1=O)c1ccccc1)C(F)(F)F,CHEMBL1916686,4.477121254719663,-10.44763
5316,[O-][N+](=O)c1ncn(CC(=O)N2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)n1,CHEMBL3633321,4.301029995663981,-8.14609
5317,CC(C)N1Cc2cc(ncc2C2=CN=C(NCc3c4CCOc4ccc3F)N3C=NC(C23)C1=O)C(F)(F)F,CHEMBL4870920,3.9444826721501687,-10.92857
5318,Cc1ccc(s1)C(=O)NC[C@H]1CN(C(=O)O1)c1ccc(cc1)N1CCOCC1=O,CHEMBL370614,4.222716471147583,-8.68463
5319,NC(=N)NC(=O)c1ccc(C2CCN(CC2)C(=O)c2ccncc2)c(c1)C(F)(F)F,CHEMBL2170635,2.6020599913279625,-10.1786
5321,C[C@H]([C@H]1CC[C@H](CC1)c1ccnc2ccc(F)cc12)C(=O)Nc1ccc(Cl)cc1,CHEMBL4161733,2.863322860120456,-10.33266
5322,Fc1ccc2nccc(C3CCN(CC3)C(=O)C(=O)Nc3ccc(Cl)cc3)c2c1,CHEMBL4746699,3.785329835010767,-9.83012
5323,CCCCOc1ccc(cc1)-c1ccncn1,CHEMBL151974,1.662757831681574,-6.75629
5324,COc1nn2cc(nc2s1)-c1c(CO)n(Cc2ccccc2Cl)c2ccc(OC(F)(F)F)cc12,CHEMBL4566669,4.049218022670182,-9.86952
5325,COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,CHEMBL292759,5.0,-8.17782
5326,C[C@H](N1CC[C@@](CCCO)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(=O)n(C)n1,CHEMBL3645534,4.698970004336019,-9.52532
5328,CC(Sc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12)C(O)=O,CHEMBL4759016,4.301029995663981,-9.2571
5329,CCN1c2ncccc2N(C)C(=O)c2cc(CCOc3ccc(cc3C)C(O)=O)cnc12,CHEMBL192530,4.0,-9.98883
5330,O[C@H]1CC[C@@H](CC1)NC(=O)CCCCCc1ccccc1,CHEMBL4648137,4.477121254719663,-8.34771
5331,CC(C)c1nnc(C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCCC1)c1cccs1,CHEMBL4238063,4.3979400086720375,-10.00028
5332,O=C(NC1CCCCC1)c1nnc(CS(=O)(=O)c2ccccc2)o1,CHEMBL2069806,4.301029995663981,-9.18655
5333,CCc1c(CCCC(O)=O)cccc1-c1cnc(s1)-c1ccc(OC(C)C)c(c1)C#N,CHEMBL2059520,3.59999981394342,-9.19061
5334,O=C(NCc1ccncc1)c1nnc(CS(=O)(=O)c2ccccc2)o1,CHEMBL2069802,3.230448921378274,-8.75982
5335,Brc1nnc(SCC(=O)NS(=O)(=O)c2ccc(Br)cc2)n1-c1ccc(C2CC2)c2ccccc12,CHEMBL4756866,2.803457115648414,-10.22378
5336,Cl.Cc1cc(cc(C)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1)-c1ccncc1,CHEMBL5093656,4.230448921378274,-9.58759
5337,NC(=O)c1ccc2N(Cc3ccc(cc3)C(=O)NO)CCCc2c1,CHEMBL4846435,2.0,-9.1605
5339,Cc1ccc(cc1)-n1nc(cc1NC(=O)Nc1ccc(cc1)-n1ccnc1)C(C)(C)C,CHEMBL2425146,2.9030899869919438,-9.7956
5342,[2H]C([2H])([2H])Oc1ccc(nc1)-c1c([nH]c2cccnc12)-c1ccnc(NC(C)=O)c1,CHEMBL4280731,4.301029995663981,-8.72225
5343,Cn1cc(Nc2nccc(n2)-c2ccc3[C@@H](CCCCc3c2)NC(=O)c2nnc(o2)C(C)(C)C)cn1,CHEMBL5089327,3.6020599913279625,-10.33385
5345,FC(F)Oc1ccc2c(c[nH]c2c1)C(=O)OCC12CCN(CC1)CC2,CHEMBL3932173,4.0,-8.04382
5346,Clc1cccc2[nH]cc(C(=O)OCC34CCN(CC3)CC4)c12,CHEMBL3910483,4.0,-7.93993
5347,C[C@H]1C[C@H](C[C@@H](O)[C@@]1(O)CF)c1ccncc1NC(=O)c1nc(ncc1N)-c1c(F)cccc1F,CHEMBL4781892,4.477121254719663,-10.88853
5348,C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(=O)n(CC(F)(F)F)n1,CHEMBL3645515,4.113943352306837,-11.4083
5349,c1cc(cs1)-c1cccnc1,CHEMBL361153,4.983626287124535,-5.8364
5351,COc1cc(ncn1)N1C(=O)N(C(=O)C11CCN(Cc2ncccc2C)CC1)c1ccc(cc1)-c1ccc2nc[nH]c2c1,CHEMBL2041174,4.477121254719663,-8.81331
5352,COc1cc(ncn1)N1C(=O)N(C(=O)C11CCN(Cc2ncccc2C)CC1)c1ccc(cc1)-c1ccc(cc1)C#N,CHEMBL2041176,4.0,-9.42453
5353,CNC(C)C(=O)Nc1ccc(-c2c(nc3cc(C)ccn23)-c2ccncc2)c(n1)C#Cc1ccc2n(C)c(=O)ccc2c1,CHEMBL3934839,2.9542425094393248,-11.4059
5354,Fc1cc2ncn([C@@H]3C[C@H]4[C@H](CNC(=O)c5ccc(Cl)cc5)[C@H]4C3)c2cc1F,CHEMBL4862755,3.792391689498254,-9.92382
5355,C(Oc1ccc(cc1)-n1ccnc1)c1ccccn1,CHEMBL112592,2.113943352306837,-7.38824
5356,CCS(=O)(=O)c1ccc(cc1)[C@@H](NC(C)=O)C(=O)Nc1ccc(cc1)C(O)(C(F)(F)F)C(F)(F)F,CHEMBL4562895,4.477121254719663,-9.49939
5357,OC(=O)c1ccccc1NC(=O)CCc1noc2c1ccc1cc(O)ccc21,CHEMBL520299,2.9956351945975497,-10.95122
5358,C[C@@H](OC1CCC1)[C@H](NC(=O)c1cc2ccccc2cc1NC(=O)Nc1c(C)cc(C)cc1C)C(O)=O,CHEMBL473852,3.322219294733919,-10.56647
5359,C[C@H]1CN(Cc2ccc(CC(=O)N3CCC(CC3)Nc3cccc(F)c3)cc2)CCN1,CHEMBL489095,5.0,-10.20344
5360,N[C@H]1[C@@H](CC[C@@H](OC(=O)N2CCC(CC2)n2c3cccnc3[nH]c2=O)c2ncccc12)c1cccc(F)c1F,CHEMBL2178422,4.301029995663981,-11.67882
5361,Clc1ccccc1-c1nc2c([nH]1)c1ccc(cc1[nH]c2=O)-c1ccco1,CHEMBL2387604,4.477121254719663,-10.27001
5362,Cc1ccccc1C(=O)Nc1ccc(cc1)C(=O)Nc1nccs1,CHEMBL1671916,4.6020599913279625,-9.22175
5363,COc1ccc(-c2nc3cc(F)c(F)cc3n2[C@@H](C2CCCCC2)C(=O)N[C@H]2CC[C@@H](CC2)C(O)=O)c(OC)n1,CHEMBL1668261,4.698970004336019,-10.32826
5365,Clc1cccnc1N([C@@H]1CCCNC1)C(=O)c1ccc(cc1)-n1nnc2cccnc12,CHEMBL4109308,4.477121254719663,-10.12319
5366,Cc1cncc(n1)-c1ccc(cc1)C(=O)N([C@@H]1CCCNC1)c1ncccc1Cl,CHEMBL4127458,4.477121254719663,-10.13916
5367,C[C@H](CN[C@@H](C(=O)Nc1ccc(cn1)-c1cnn(C)c1)c1ccccc1)c1ccc(cc1)C#N,CHEMBL4641354,3.8195439355418688,-9.8302
5368,CN(C)CC(=O)N1CCC2(CC1)C(=O)Nc1cc(C=C3c4ccccc4COc4cc(F)ccc34)ccc21,CHEMBL3775389,3.513084360465144,-11.68305
5369,COc1cncc(c1)-c1ccc2CC(=O)CCc2c1,CHEMBL499007,4.110589710299249,-7.91379
5370,Nc1n[nH]cc1-c1cc(ccc1Oc1cc(F)c(cc1Cl)S(=O)(=O)Nc1cscn1)C(F)(F)F,CHEMBL2325601,2.741939077729199,-9.85557
5371,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(cc1Cl)S(=O)(=O)Nc1nncs1,CHEMBL2324755,2.0,-9.78058
5372,Cn1nccc1-c1cc(Cl)ccc1Oc1cc(F)c(cc1Cl)S(=O)(=O)Nc1cscn1,CHEMBL2324405,1.568201724066995,-9.63628
5373,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2cccc(c2)S(C)(=O)=O)c1F,CHEMBL3935744,4.0,-10.01232
5374,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(cc23)-c2ccc(nc2)N(C)C)c1F,CHEMBL3955478,3.6989700043360187,-9.52875
5375,COc1ccc(CNc2ncc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,CHEMBL3673959,3.6989700043360187,-8.28042
5376,CCN(CC)CC.NC(=O)c1ccc(cc1)-c1cc(cc(c1)-n1cc(nn1)-c1ccc(cc1)C(F)(F)F)C(O)=O,CHEMBL4211068,4.477121254719663,-10.02246
5380,Fc1ccc(nc1)[C@]1(CCNCc2cccc(Cl)c2)CCO[C@]2(CCOC2)C1,CHEMBL5083403,4.698970004336019,-8.83505
5381,CN1C(=O)CCc2cc(ccc12)-c1cccnc1,CHEMBL446083,5.096910013008056,-7.69045
5383,NCCC(=O)Nc1cccc2n(ncc12)S(=O)(=O)c1cccc2ccccc12,CHEMBL484345,0.8450980400142568,-9.78438
5384,O=C(Nc1ccc2cnn(c2c1)S(=O)(=O)c1cccc2ccccc12)C1CCCNC1,CHEMBL520129,2.146128035678238,-11.10882
5385,CNCc1ccc(o1)-c1cccnc1,CHEMBL178938,4.881384656770573,-6.00606
5387,Clc1cc(cc2n(nnc12)-c1ccc2[nH]c(=O)[nH]c2c1)-c1ccnn1Cc1ccc(cn1)C#N,CHEMBL4456158,4.6020599913279625,-10.2058
5388,Cn1nccc1Nc1ncc(Cl)c(n1)-c1cc2CN([C@H](CO)c3cccc(Cl)c3)C(=O)n2c1,CHEMBL5076561,3.6989700043360187,-10.47046
5389,Fc1cc(cc2n(nnc12)-c1ccc2[nH]c(=O)[nH]c2c1)-c1ccnn1Cc1ccc(cc1)C#N,CHEMBL4516795,4.6020599913279625,-11.05074
5390,Cl.Cc1cc(C[C@@H](NC(=O)N2CCC(CC2)N2Cc3ccccc3NC2=O)C(=O)N2CCC(CC2)N2CCCCC2)cc2cn[nH]c12,CHEMBL2336410,4.6020599913279625,-12.1327
5391,CC(C)OC[C@@H]1[C@H]2CNC[C@@]12c1ccc(Cl)c(Cl)c1,CHEMBL605209,3.9030899869919438,-7.18311
5392,CCOC[C@H]1[C@@H]2CNC[C@]12C,CHEMBL2021577,3.9542425094393248,-4.89058
5393,CCCCCCOc1ccc(cn1)-n1ccnc1,CHEMBL320105,5.0,-6.251
5396,C[C@H](N1CC[C@@](CC(C)(C)O)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(=O)n(CC2CC2)n1,CHEMBL3645518,4.02938377768521,-11.16299
5397,COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12,CHEMBL44746,4.0,-6.64295
5398,COc1c2ccoc2c(OC)c2oc(=O)ccc12,CHEMBL140796,4.0,-6.63057
5400,CNC(=O)c1cc(cs1)-n1ncc2cc(Nc3ccccc3Cl)cnc12,CHEMBL4851793,3.6020599913279625,-8.77563
5403,OCc1cc(no1)-c1ccc(cc1)-c1cc(cc2cc(ccc12)-c1ccc(cc1)C(F)(F)F)C(O)=O,CHEMBL4864408,4.017033339298781,-11.00724
5405,CC[C@H]([C@@H](c1ccc2cc(OCC(C)(C)C(O)=O)ccc2c1)n1ccnc1)N(C)C,CHEMBL208443,3.6989700043360187,-8.81206
5406,C[C@H]([C@@H](c1ccc2cc(OCC3(CCCC3)C(O)=O)ccc2c1)n1ccnc1)N(C)C,CHEMBL377177,3.6989700043360187,-9.9118
5407,CCN1c2nccc(C)c2NC(=O)c2cc(CSc3cc(C)nc(C)c3)cnc12,CHEMBL421841,3.8692317197309762,-9.65039
5409,COc1ccc(cc1)N1[C@@H]([C@H](Cc2cccc(OCCc3nc(oc3C)-c3ccccc3)c2)C1=O)C(O)=O,CHEMBL271240,3.342422680822206,-10.77395
5410,CCC(C)(C)C(O)=O,CHEMBL286013,7.0,-4.49572
5411,CC(C)N(C)c1ccc(cc1)[C@H]1C[C@@]2(C)[C@@H](CC[C@@]2(O)C#CC(C)(C)C)[C@@H]2CCC3=CC(=O)CC[C@@H]3[C@@H]12,CHEMBL4161754,4.0,-9.74749
5412,Cc1ncn(n1)-c1cc(Cl)c(C(=O)NC[C@@H](c2cccc(F)c2)c2nc3c(F)ccc(C)c3c(=O)[nH]2)c(Cl)c1,CHEMBL3627899,4.63103769653674,-11.56432
5413,O=C(NCC1CC11CCN(CCc2ccccc2)CC1)N1Cc2ccncc2C1,CHEMBL3958520,4.0,-10.47286
5414,FC(F)(F)CCC(=O)N1CCC2(CC2CNC(=O)N2Cc3ccncc3C2)CC1,CHEMBL3941475,4.0,-9.6422
5416,Cc1cc(ccn1)-c1ccc2OCCn3c(Nc4cccc(c4)C(F)(F)F)nnc3-c2c1,CHEMBL4788072,3.292256071356476,-11.17925
5417,Cc1ccc(C(O)=O)c(C)c1NC(=O)c1cc(cc2ccccc12)-c1cccc(Cl)c1,CHEMBL3740325,4.0,-11.3788
5418,COc1cccc(c1)-c1nc(OC)c2ccccc2n1,CHEMBL3822473,3.7015679850559273,-8.30654
5420,CCCS(=O)(=O)N1CCN(CC1)C1(CNC(=O)c2c(F)cccc2F)CCC(F)(F)CC1,CHEMBL2324491,4.0,-9.29158
5421,Cc1cn(Cc2ccc(Cl)cc2Cl)c2c(\\C=C\\C(=O)NS(=O)(=O)c3cc(Cl)c(Cl)s3)cc(F)cc12,CHEMBL565591,1.4771212547196624,-10.40105
5422,Cc1ccc(NC(=O)c2cccc(c2)C(F)(F)F)cc1C(=O)Nc1cnc(N)c(Cl)c1,CHEMBL514670,3.255272505103306,-10.5962
5423,CC(C(c1ccc2cc(OCC(C)(C)C(O)=O)ccc2c1)n1ccnc1)N(C)C,CHEMBL360771,3.6989700043360187,-8.81853
5424,OC(=O)c1cc(-c2ccc(cc2)[C@H]2C[C@H]3C[C@@H]2CN3)c2ccc(cc2c1)-c1ccc(cc1)C(F)(F)F,CHEMBL5085823,4.477121254719663,-10.83505
5425,Cl.NCc1ccc(cc1)-n1c(nc2ccc(nc12)-c1ccccc1)-c1cccnc1N,CHEMBL4513257,3.0,-10.32899
5428,CN([C@@H]1CCc2c(C1)c1nccnc1n2CC(O)=O)S(=O)(=O)c1ccc(F)cc1,CHEMBL556849,4.176091259055681,-9.40078
5429,CNc1nc(nc(n1)-c1ccccc1)N1CCC(CC1)C(=O)NCc1ccccc1C(F)(F)F,CHEMBL2392694,3.255272505103306,-10.74074
5431,CC(C)OC(=O)N1CCC(CC1)Oc1ncnc2N(CCc12)c1ccc(cc1F)S(C)(=O)=O,CHEMBL2177777,3.4771212547196626,-8.75993
5432,Nc1nc2ccc(SCc3ccc(cc3)C#N)cc2s1,CHEMBL4564287,4.0,-7.44989
